"Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HIST1H2BH",-0.138710617323469,9.01718106564228,-1.57098705560375,0.118387004299785,0.247890221590249,-5.25093961797043
"C6orf124",0.219978586798601,10.8789014694829,1.57075569874519,0.118441738310863,0.247977010159535,-5.25129142536791
"CCDC129",-0.0616192834939457,10.7458176828262,-1.57002041421276,0.11861142456971,0.248304423462722,-5.2524049576151
"RIOK3",-0.0604602167756113,14.4195778287814,-1.5699605083254,0.118625364475827,0.248305756189448,-5.25249576079016
"NOL6",-0.148575154136989,7.84997473454977,-1.56983423893063,0.118655279382606,0.248340523623721,-5.25268764950466
"KLHL22",-0.164850035764604,10.5486618660387,-1.56934648354366,0.118769426884554,0.248534588177834,-5.25342733824984
"FAM57B",0.0996270388026242,10.0253281670122,1.56931938502195,0.11877463308579,0.248534588177834,-5.25346734282051
"AIFM2",-0.0465239791443486,9.44620739939374,-1.56893900049818,0.118863265869149,0.248692170995142,-5.25404361054293
"CORO1B",-0.1817698545694,9.06205376553284,-1.56881522974966,0.118893423193619,0.248715858199402,-5.25423232909694
"OR4F6",0.112964895839872,10.3067388765891,1.56877610563592,0.118901237755867,0.248715858199402,-5.25429034866262
"PARVA",-0.0806124775970994,8.2727666097847,-1.56835366737276,0.118999755721768,0.248894043091304,-5.25493010395334
"XPNPEP3",0.0634673743414635,14.2318640095306,1.56824733465732,0.11902456404303,0.248898896488702,-5.25509111173347
"RAPGEF3",-0.0714479331741738,10.2311686547524,-1.56822941043178,0.119028746319751,0.248898896488702,-5.25511825135247
"MMP21",0.0685946644435688,6.43230385529528,1.56813519974227,0.119050730503794,0.248916236252359,-5.25526089371964
"PRPH2",0.0777173783099722,12.5702855082844,1.56807958175316,0.119063710541712,0.248916236252359,-5.25534509982993
"CRISPLD2",-0.106237349169041,8.59329557139876,-1.56792157474027,0.11910059208234,0.248965455394431,-5.25558430806355
"LYG1",-0.102320356092621,14.9694979924298,-1.56766718276878,0.119159990530494,0.249061727127846,-5.25596938545142
"CAMK1",-0.0664622199989488,8.44200561515536,-1.56733904383388,0.119236642935149,0.249194036545129,-5.25646600575623
"SBF2",0.0597340343719312,6.45781317392181,1.56720287921439,0.119268462097693,0.249232629316327,-5.25667205398118
"NBEAP1",0.497700479263424,7.03876423125692,1.56698109459641,0.11932160991103,0.249300055555512,-5.2570088505813
"XAGE3",-0.0487384383289887,9.68017115472812,-1.56695056291712,0.119327441539402,0.249300055555512,-5.25705382058186
"FAM26E",0.0769199793306316,8.11086413493159,1.56685357788331,0.119350118129297,0.249319524889013,-5.2572005477761
"SIPA1L1",-0.265395174668658,8.15763741138345,-1.56667014499663,0.119394323329525,0.249383957581198,-5.2574792564952
"STK35",0.0791255523609369,11.75221020143,1.56634312503239,0.11946952608578,0.249513114511701,-5.25797265965828
"FLJ16734",-0.132324913038926,8.03113297789923,-1.56583609174587,0.119588227729871,0.249733080172079,-5.25873935861653
"SEMA4D",-0.0529784208637529,9.27556801829921,-1.5656347731069,0.119635384354453,0.249803607671536,-5.25904371158333
"CETN3",-0.0624160595254536,12.8124873369188,-1.56514908356138,0.119749212253319,0.2500133161866,-5.25977782015875
"CTRB1",-0.100655839244491,9.40249672914176,-1.56500796378824,0.11978230164299,0.250054430171839,-5.25999107821353
"FAM133B",0.108403242010042,9.58097646368466,1.56492938337509,0.11980073010606,0.250064932613465,-5.26010981969036
"PA2G4",0.117010617726256,9.54010471122414,1.5645239061501,0.119895857178342,0.25022317263615,-5.26072243767403
"KRT16",-0.143889110832314,9.53461650480254,-1.56447764535414,0.119907462571984,0.25022317263615,-5.26079300870462
"SKA3",0.0976445910135375,8.00051548778839,1.56443485295472,0.119916757526406,0.25022317263615,-5.26085696376003
"MCM5",-0.0765141236713896,6.40981546518759,-1.56437133041232,0.119931667717222,0.250226310970485,-5.26095291805548
"LOC645586",0.057611829436925,6.25736463659318,1.56369784597142,0.12008984013905,0.250508275765534,-5.26197002194855
"LARS2",-0.158840879559226,9.25954011783774,-1.56368632256344,0.120093653980712,0.250508275765534,-5.2619884304601
"PCDHA3",0.0694154815259836,6.65824576219626,1.56342623983557,0.120153675382106,0.25060546999743,-5.26238008495994
"C5orf49",-0.0913567444848234,10.6373631158678,-1.56323285217548,0.120199143397694,0.250632745574179,-5.26267201407519
"KIAA0391",-0.0987617898127418,7.06155966492853,-1.56318388337206,0.120210658775452,0.250632745574179,-5.26274592959482
"TMSB15B",0.184006917663061,8.04256943100859,1.56313417341897,0.120223655819476,0.250632745574179,-5.26282214880068
"MYBPC3",-0.0712822531339928,9.61441203561824,-1.56309019478182,0.12023269277552,0.250632745574179,-5.26288734076264
"CCDC136",-0.0690579368632306,10.9122534969786,-1.56308509386038,0.120233892519218,0.250632745574179,-5.26289503972838
"TRIM32",0.093426069335149,9.22997528569736,1.56251709490823,0.120367545905744,0.250883332700247,-5.2637521849181
"PPP1R2P9",-0.0438712174757253,6.38233384480717,-1.56203312877667,0.120481518598746,0.251074676532114,-5.26448228205471
"TMX3",0.526496055146856,7.1203742725178,1.56201858620488,0.12048625114911,0.251074676532114,-5.26450539420452
"SLC43A3",-0.122201170727466,6.48339256618046,-1.56192491675655,0.120507801006452,0.251089891069159,-5.26464620625451
"UBE2L3",-0.0790996248954819,10.5459079479732,-1.56186786535913,0.120520457224141,0.251089891069159,-5.26473154357915
"LOC100129721",0.0914997942339638,9.59341272093825,1.56178446795281,0.120540110725568,0.251091125673769,-5.2648573195488
"CCDC112",-0.0728134338685714,9.75873319258527,-1.56175118532802,0.120547954843967,0.251091125673769,-5.26490751299697
"TUBGCP4",0.0732597820377042,7.60927598103108,1.56153351887908,0.120599264880958,0.251130181840131,-5.26523574978631
"ZNF484",-0.184770365316004,7.64826306131643,-1.5615272917717,0.120602039534083,0.251130181840131,-5.2652463120349
"FGD3",-0.316081462157322,7.12428070878034,-1.56150595839586,0.120607069381995,0.251130181840131,-5.26527847965626
"SYP",0.0810455415965808,8.60863222415429,1.56144161654723,0.120620934002373,0.251131035488488,-5.26537432345668
"ZNF672",0.104564052391865,7.81525871128084,1.56126512040506,0.120662557646161,0.251189676384742,-5.26564042865426
"CCDC82",0.0716494816662672,6.70769669535974,1.56109393191309,0.120702940421098,0.251245721306992,-5.26589850369431
"C19orf46",0.138624370707631,8.12736961920494,1.56050359022091,0.120842325817005,0.251493476376671,-5.26678830211913
"CARHSP1",0.248801059961848,9.74939265992165,1.56046475124412,0.120852760306815,0.251493476376671,-5.2668479524078
"LINC00160",0.0595547962347259,6.24330840405028,1.5604119823086,0.120863916083097,0.251493476376671,-5.26692630483846
"POMC",-0.0859604923841633,6.52289474239345,-1.56032784393195,0.120883788885223,0.251493476376671,-5.26705308403318
"LOC100129938",-0.0777641436374747,6.74079782407164,-1.56021883783645,0.120909539082575,0.251493476376671,-5.26721732393738
"CNRIP1",-0.0685578293998839,9.34360947572623,-1.56020130166146,0.12091368200785,0.251493476376671,-5.267243744725
"ZBTB47",0.0814974535536392,7.90865105150334,1.56019028453037,0.120916284864948,0.251493476376671,-5.26726034348204
"FLJ42875",0.0681973221858355,6.60948505310631,1.56009087478025,0.120939772962074,0.251501070998914,-5.26741011222647
"OLFML3",-0.0638864269639545,12.0517106226764,-1.56006077610745,0.12094688525509,0.251501070998914,-5.26745545646805
"PLEKHA2",0.115518568840155,8.73894333743586,1.55997264004149,0.120967713641032,0.251516361268782,-5.26758823032242
"LINC00302",0.236429369869957,7.39891930823498,1.55953958927259,0.121071400249476,0.251703907959063,-5.26824165511084
"SLC12A4",-0.0843588626591788,6.51163899704061,-1.55926038400002,0.121136138638574,0.251784047374796,-5.26866095290318
"SURF2",0.0582273877524163,11.1779605465045,1.55925705125032,0.121136927159157,0.251784047374796,-5.26866597121609
"RGS20",-0.0673180283665279,6.11744423269087,-1.55918823022351,0.121153210956008,0.251789854414195,-5.26876959667841
"TM4SF5",0.203221721845704,12.8562383455459,1.55901007419975,0.12119667913039,0.251852150519787,-5.26903897956117
"CES5A",0.0378305605243984,8.08749069168653,1.55893467406953,0.121213220007233,0.25185409236122,-5.26915134410851
"MAP6",0.0978641989273178,6.20532986437883,1.55888659986344,0.121224600362883,0.25185409236122,-5.26922371659723
"SEH1L",0.0757261332524551,6.49877072549213,1.55873662448702,0.121260108677438,0.251899825093421,-5.26944948060184
"APOA4",0.0665947438940687,9.1048831054947,1.55865378324679,0.121279725773624,0.251912539680023,-5.26957417587883
"LOC100132352",-0.0568875005059374,8.02857036704653,-1.55774138037041,0.121495951967473,0.252333586677745,-5.27094713027382
"TGM5",-0.38757088028191,9.15267712350569,-1.55731541335721,0.121598310702156,0.252504273501006,-5.27158898007346
"FAM169B",0.118807023981433,9.74453398930586,1.557280910163,0.121605192311843,0.252504273501006,-5.2716397361289
"ATP1A1OS",-0.0756513993761812,12.0989367935507,-1.55705182595922,0.12165956835174,0.252589081566766,-5.27198423427692
"FUT7",0.0572298259542299,8.6447439218433,1.55694000629774,0.121686117142469,0.252616102376175,-5.27215237154897
"DCK",0.132145258046079,11.2832695420728,1.55643899230525,0.12180512663113,0.252814864597254,-5.27290557640144
"TRIB2",0.105360823299181,10.1425966165239,1.55642289708243,0.12180895137011,0.252814864597254,-5.27292976944805
"KSR2",-0.166910738860872,7.83220869231716,-1.55618574203111,0.121866424045699,0.252906026774846,-5.27328716552174
"KIAA0020",0.0514614850780009,13.0110500341045,1.55602980832075,0.121902391272918,0.252952543980991,-5.27352055388429
"NUP43",-0.130587381875551,12.1019573820544,-1.55594458135686,0.121922657775837,0.25296647480947,-5.27364862493062
"BCO2",-0.126014484928265,7.70013165401302,-1.55587036053967,0.121940309245803,0.252974977445027,-5.27376015145697
"TYRO3P",0.0679383964345115,6.48492001432358,1.55525118962837,0.122087641443207,0.253252481388916,-5.27469033680426
"EDNRA",0.0826184246955466,7.60198327129832,1.55499188060101,0.122149385983535,0.253352404643035,-5.27507979253809
"ADAMTS7",-0.0424397568870568,10.1685903683276,-1.55489210281083,0.122173150822772,0.253373540011893,-5.27522963189685
"KPNA3",0.0606259258875613,12.0029506138749,1.55476866815553,0.122202555251193,0.253406365266472,-5.27541498464029
"RHPN2",-0.253347955329774,14.7932327851141,-1.55449434378349,0.122269230902831,0.253516462430719,-5.27582797538534
"PNKP",-0.0960071898815973,9.19780913820884,-1.55439900593656,0.122290649094257,0.253532707469101,-5.27596999417161
"ADAMTS5",-0.070598266184587,10.1934933973144,-1.55398355680469,0.122389714215648,0.253698348541731,-5.27659359584409
"PCDHB10",-0.537422182658792,10.5199141111781,-1.55393830867419,0.122401814066401,0.253698348541731,-5.27666260886364
"SRM",0.0801054292258779,9.79496524089182,1.55389297516283,0.12241132209841,0.253698348541731,-5.27672954023527
"TMEM38A",0.0398067575919882,10.0427503963989,1.55381442627159,0.1224300620559,0.253709016128941,-5.27684741974774
"BAMBI",0.180834104595871,9.52318154377097,1.55358977177506,0.122484978417689,0.253782467054628,-5.27718563119956
"EBF2",-0.0992039325786992,12.0205845418911,-1.55355194696123,0.122492700010455,0.253782467054628,-5.2772412846689
"TM9SF1",0.0549687253911828,6.35844820062205,1.55320669716992,0.122575128804624,0.253925058727893,-5.27775925344774
"BHMT2",0.0838213156507484,7.89632147069658,1.55309516386279,0.122601766869701,0.253952056222724,-5.27792656003572
"SYCE3",-0.234239412098783,8.45891310939029,-1.5529398187007,0.122640182814556,0.254000078116905,-5.27816066268307
"C8orf76",-0.211367563972657,9.22397662269489,-1.55288965768745,0.122652167375712,0.254000078116905,-5.27823589568078
"CSF3R",0.0578787498998056,10.7335725589628,1.55277827905847,0.122677475012715,0.254024303429369,-5.27840184273165
"C1QL4",0.179146955291515,10.9468050257401,1.55261574398934,0.122717627648002,0.25403577999518,-5.27864667827571
"CCDC15",-0.0741319551836575,10.5091841318726,-1.5526134038178,0.122716880571924,0.25403577999518,-5.27864909537437
"DICER1",-0.06477397613548,9.95903918630183,-1.55257417333774,0.122726258217707,0.25403577999518,-5.27870792303019
"C1orf194",0.11804485417476,9.0345923297867,1.55251497171435,0.122740410832365,0.25403577999518,-5.2787966954861
"ABT1",-0.0839883346672158,8.24038398238414,-1.55247039192161,0.12275106883346,0.25403577999518,-5.27886354044175
"WNT8A",0.0978610212882638,10.2019126007195,1.55236027263698,0.12277739894775,0.254062101037666,-5.27902865032479
"CCT8",0.0980580364326481,12.0188606872515,1.55219365986434,0.122817245434611,0.254116382445074,-5.27927844350615
"FCHSD1",0.096864831674168,8.22185313338779,1.55183965439278,0.122901941941708,0.2542441469439,-5.27980909805359
"COL13A1",0.040256841590757,9.95556682517791,1.5517939691362,0.122912875587118,0.2542441469439,-5.27987757177784
"SIAH1",0.0366242234151237,10.7342492951794,1.55173030488095,0.122928113345102,0.2542441469439,-5.27997298943738
"SLC9B2",0.105752484959423,9.03293148965522,1.55170787924491,0.122933481177,0.2542441469439,-5.28000659926042
"C9orf82",0.0865948291442228,10.8102588692925,1.55128135433296,0.123035610005254,0.254427172695333,-5.28064575273095
"CRLF2",0.0748355418450711,8.27412191648547,1.55121250916748,0.123052100840814,0.254433085431903,-5.28074890224891
"OR9I1",-0.119162900539941,11.6657561940763,-1.55095838666539,0.123112987209776,0.254530782706078,-5.28112961129163
"HMBOX1",0.0724125274524892,9.10947927352845,1.55071972172029,0.123170191678142,0.254620847012129,-5.28148710799408
"ZCCHC12",0.107409223669841,7.15542391453632,1.55062219515973,0.123193573392278,0.254629480119103,-5.28163317792611
"F9",0.249992776604357,10.4168833129169,1.55059395058953,0.123201652020124,0.254629480119103,-5.28167655359202
"TSTD2",-0.119355538335085,12.9606507350772,-1.55051665045876,0.123218881378593,0.254636893371505,-5.28179124698755
"SNRNP40",0.130053605269242,6.76670485115058,1.5504564952359,0.123234094559941,0.254640138930731,-5.28188198022631
"KBTBD11",0.0722211625232521,6.69132613576431,1.55032292559118,0.123265344279478,0.254676516601335,-5.28208135205519
"LOC729678",-0.059555254872632,10.1403720002058,-1.55020905237632,0.123292662039645,0.254678148816258,-5.28225186207101
"SRGN",-0.0912212280358823,8.41711150569176,-1.55016536728556,0.123303143197861,0.254678148816258,-5.28231727148073
"SCRT2",0.15833843079154,9.33765088737024,1.55015361761516,0.123307068355346,0.254678148816258,-5.28233576995334
"TTC8",-0.0811232422706908,9.86098701769984,-1.54983692191975,0.123381968061977,0.25480465079407,-5.2828089936106
"PLAGL2",0.0608620349850345,10.0956935846473,1.54968849544491,0.123417602541019,0.254850044410677,-5.28303117282623
